postcode,block_number,latitude,longitude
101105,105,1.28107,103.81141
101102,102,1.28029,103.81333
560175,175,1.37572,103.83712
671259,259,1.37728,103.7731
100065,65,1.27406,103.81042
360082,82,1.33228,103.88562
65046,466,1.3571,103.74274
730403,403,1.43071,103.77226
730426,426,1.42711,103.77328
730412,412,1.42814,103.77282
730437,437,1.42698,103.77469
730408,408,1.42885,103.77237
730421,421,1.42777,103.77462
730427,427,1.4273,103.77249
730425,425,1.42711,103.774
681668,668,1.40157,103.75022
511108,108,1.36797,103.95702
733895,895,1.43607,103.79225
671525,525,1.38632,103.76537
571448,448,1.35785,103.83162
65146,463,1.35633,103.74219
65046,468,1.35609,103.74237
65346,467,1.35592,103.74255
651628,628,1.35095,103.74994
790417,417,1.39158,103.87985
820222,222,1.40111,103.89427
540208,208,1.38403,103.8981
540210,210,1.3853,103.90003
540275,275,1.38315,103.89435
540269,269,1.38439,103.89563
540273,273,1.38445,103.8947
540267,267,1.38374,103.89705
380118,118,1.32,103.88736
381013,13,1.31481,103.87089
392056,56,1.31013,103.88395
432014,14,1.30034,103.88365
441065,65,1.30292,103.90986
460220,220,1.3256,103.93506
461513,513,1.33233,103.92934
671152,152,1.37552,103.76544
671163,163,1.37722,103.76432
103104,104,1.28055,103.81157
601273,273,1.34241,103.74598
571237,237,1.35917,103.84666
671442,442,1.38264,103.77093
651188,188,1.34643,103.74535
571246,246,1.36094,103.84368
671449,449,1.38381,103.77271
531465,465,1.37237,103.89736
731689,689,1.44439,103.80793
734689,689,1.44429,103.80874
731690,690,1.44358,103.80841
734690,690,1.44262,103.80785
732687,687,1.44189,103.80716
730419,419,1.42851,103.77457
730420,420,1.42814,103.77457
730429,429,1.42662,103.77295
730404,404,1.43035,103.77226
65246,464,1.358,103.7421
762675,675,1.41899,103.84295
460187,187,1.33083,103.94064
680815,815,1.37658,103.74669
120440,440,1.31623,103.76394
540215,215,1.39026,103.89303
540217,217,1.38976,103.89448
150096,96,1.28754,103.82133
441077,77,1.30234,103.90825
522870,870,1.35645,103.93113
380008,8,1.31271,103.8707
152002,2,1.28692,103.80682
650292,292,1.3445,103.75538
680810,810,1.37406,103.74616
732892,892,1.43678,103.78941
540278,278,1.38142,103.89009
151070,70,1.28701,103.81691
750501,501,1.4516,103.82137
331006,6,1.31728,103.86138
511782,782,1.37324,103.93837
411637,637,1.33055,103.90433
790441,441,1.39166,103.8751
520518,518,1.35619,103.93883
271018,18,1.31158,103.79193
333008,8,1.31655,103.86103
563308,308,1.36527,103.84482
761348,348,1.42735,103.84122
764348,348,1.42693,103.8429
731001,1,1.44121,103.77053
731002,2,1.44092,103.77055
31006,6,1.44298,103.77014
730779,779,1.44751,103.80028
735788,788,1.44442,103.80234
735787,787,1.44492,103.8023
65044,440,1.35572,103.7393
733717,717,1.44094,103.79867
540319,319,1.39053,103.89047
540301,301,1.38888,103.89154
540304,304,1.38788,103.8893
540306,306,1.39044,103.88841
540303,303,1.38738,103.89061
561347,347,1.36733,103.84892
562104,104,1.37193,103.83833
561256,256,1.3704,103.8359
561255,255,1.37043,103.83467
571152,152,1.34518,103.85483
520351,351,1.35282,103.96291
520311,311,1.3533,103.95743
520352,352,1.35417,103.96244
520358,358,1.35447,103.961
730334,334,1.43004,103.78045
730402,402,1.43106,103.77226
730411,411,1.42851,103.77282
730409,409,1.42912,103.77333
730405,405,1.42999,103.77226
730428,428,1.42698,103.77258
730406,406,1.4294,103.77273
730415,415,1.42791,103.77401
730424,424,1.42729,103.77486
730873,873,1.4433,103.78975
342114,114,1.33521,103.8726
341113,113,1.33596,103.87315
341110,110,1.33348,103.87315
340110,110,1.33409,103.87294
341108,108,1.33435,103.87169
342107,107,1.33437,103.87212
461430,430,1.3297,103.93299
460430,430,1.32945,103.93279
150073,73,1.28793,103.8173
150074,74,1.28801,103.81581
100044,44,1.2713,103.81051
591501,1,1.33958,103.77459
590006,6,1.33777,103.77513
590014,14,1.33909,103.77257
590013,13,1.33875,103.77244
590004,4,1.33851,103.77457
590017,17,1.33977,103.77256
590008,8,1.33796,103.77402
590005,5,1.3382,103.77452
600282,282,1.33961,103.74711
602286,286,1.33858,103.74514
601286,286,1.33866,103.74567
760779,779,1.42214,103.83326
760778,778,1.42221,103.83379
760790,790,1.42,103.83379
760791,791,1.42052,103.83356
732787,787,1.44456,103.80081
730774,774,1.44815,103.79914
730533,533,1.43055,103.79207
730516,516,1.4347,103.79105
730526,526,1.4329,103.79277
730527,527,1.43173,103.79211
730529,529,1.43163,103.79288
730515,515,1.43469,103.79045
730557,557,1.43259,103.79671
730556,556,1.43293,103.79601
521256,256,1.34253,103.95229
460184,184,1.32609,103.94139
461114,114,1.33075,103.9356
471769,769,1.33561,103.93837
471765,765,1.33571,103.93634
471761,761,1.33592,103.93445
471714,714,1.33658,103.92347
730320,320,1.43154,103.7781
730346,346,1.4326,103.78122
730324,324,1.43124,103.77971
730322,322,1.43152,103.77888
730363,363,1.43393,103.78593
730356,356,1.43328,103.78497
730361,361,1.43391,103.78482
730357,357,1.43315,103.78443
730358,358,1.43368,103.78388
730365,365,1.43432,103.78763
730360,360,1.43405,103.7845
730362,362,1.43373,103.78525
730367,367,1.4335,103.7865
730364,364,1.43408,103.78674
730730,730,1.44251,103.7977
730741,741,1.44441,103.79583
731754,754,1.44529,103.79393
461431,431,1.32906,103.93288
752101,101,1.45166,103.83117
751101,101,1.45174,103.83045
751102,102,1.45119,103.83223
790416,416,1.39025,103.88015
90112,112,1.27447,103.82588
641216,216,1.35012,103.71188
640499,499,1.34864,103.72509
730213,213,1.44641,103.7722
730217,217,1.44675,103.77253
540326,326,1.39494,103.88854
680006,6,1.38159,103.75383
680002,2,1.38193,103.75183
680005,5,1.38211,103.75357
680008,8,1.38066,103.75467
90026,26,1.27669,103.81887
90017,17,1.27777,103.8217
731764,764,1.44561,103.79678
730744,744,1.44283,103.79594
732002,2,1.44018,103.7765
730570,570,1.43099,103.78998
750115,115,1.44608,103.82874
761296,296,1.43537,103.83487
680689,689,1.40271,103.75112
121309,309,1.32052,103.76627
121318,318,1.31745,103.76518
540351,351,1.39333,103.88662
530996,996,1.3868,103.88201
370082,82,1.32428,103.89011
610140,140,1.32687,103.72342
520031,31,1.33976,103.94312
340117,117,1.33693,103.87329
340101,101,1.33624,103.87129
340106,106,1.3337,103.8708
470748,748,1.3361,103.92188
411660,660,1.33441,103.9074
411671,671,1.33287,103.90904
381050,50,1.31615,103.87844
401031,31,1.32003,103.90162
311156,156,1.33315,103.84526
750508,508,1.45307,103.82008
322112,112,1.32656,103.85675
731354,354,1.43285,103.78507
731614,614,1.43486,103.79593
731757,757,1.44607,103.79389
640901,901,1.33988,103.68655
681621,621,1.39964,103.74757
820201,201,1.39979,103.90368
151088,88,1.28649,103.81855
540201,201,1.38836,103.8924
611121,121,1.33624,103.72456
462019,19,1.32048,103.93418
462021,21,1.32647,103.92228
471772,772,1.33682,103.9374
520522,522,1.35858,103.93845
760513,513,1.416,103.84426
820682,682,1.40403,103.91579
750129,129,1.44463,103.83273
65029,296,1.34354,103.74691
540338,338,1.39923,103.88965
640216,216,1.34968,103.7117
571410,410,1.36322,103.83545
511473,473,1.37426,103.95659
100057,57,1.27463,103.81259
100074,74,1.27536,103.80878
100072,72,1.27612,103.80959
100056,56,1.27425,103.81243
100086,86,1.27676,103.80853
90021,21,1.27663,103.8209
90003,3,1.27867,103.81753
90022,22,1.27656,103.81982
680163,163,1.38093,103.75692
680156,156,1.37884,103.75664
680150,150,1.3782,103.75645
680152,152,1.37882,103.75802
680162,162,1.38087,103.75768
680157,157,1.37919,103.75678
680160,160,1.38079,103.75644
680154,154,1.37964,103.75775
511762,762,1.37603,103.93335
521727,727,1.35638,103.93605
671513,513,1.38797,103.76744
530681,681,1.37311,103.88564
570508,508,1.34875,103.84922
82006,6,1.27619,103.83895
65046,460,1.35395,103.73972
530377,377,1.36267,103.89461
640967,967,1.34138,103.69335
65146,465,1.35731,103.74267
65046,464,1.35758,103.74215
460090,90,1.33215,103.94045
390042,42,1.31041,103.8864
391030,30,1.30944,103.88334
391028,28,1.30894,103.88353
390034,34,1.30964,103.88447
390097,97,1.30895,103.88839
390009,9,1.30947,103.88244
391010,10,1.30915,103.88224
391012,12,1.30848,103.88229
521704,704,1.35691,103.93749
537476,476,1.37792,103.90362
510444,444,1.37,103.9574
544205,205,1.3862,103.89751
731859,859,1.43977,103.79453
511458,458,1.37167,103.96024
641702,702,1.34159,103.69515
641640,640,1.3398,103.69599
511744,744,1.37795,103.93539
511747,747,1.37883,103.93406
511555,555,1.36857,103.95222
731605,605,1.43801,103.79708
511773,773,1.37462,103.93591
671453,453,1.3849,103.77174
161051,51,1.28995,103.82768
610364,364,1.33714,103.72048
540260,260,1.39374,103.89582
511245,245,1.37083,103.96339
731874,874,1.44317,103.78901
532002,2,1.34991,103.8758
100084,84,1.27685,103.80995
520321,321,1.3507,103.95752
520312,312,1.35257,103.95726
520346,346,1.35124,103.96257
520318,318,1.35146,103.95607
520355,355,1.35505,103.9616
520313,313,1.35222,103.9568
520319,319,1.35087,103.9564
680122,122,1.37852,103.74963
680112,112,1.37749,103.75192
680019,19,1.37939,103.75295
680120,120,1.37884,103.75034
80009,9,1.38004,103.75415
680144,144,1.38083,103.75248
680105,105,1.37765,103.75299
680109,109,1.37866,103.75208
680133,133,1.38074,103.75122
680107,107,1.37806,103.75359
731013,13,1.44163,103.77877
750120,120,1.44565,103.83144
750106,106,1.44914,103.83277
530933,933,1.37559,103.88247
680801,801,1.37525,103.74345
730783,783,1.44781,103.80412
730785,785,1.44709,103.805
460219,219,1.32496,103.93295
461215,215,1.32628,103.93418
462002,2,1.32175,103.93394
461013,13,1.32047,103.9362
462034,34,1.32229,103.93825
762507,507,1.41566,103.84009
760507,507,1.41518,103.83983
762508,508,1.41429,103.83984
311146,146,1.33436,103.8454
531559,559,1.37967,103.88914
65146,464,1.35737,103.74175
65246,468,1.35687,103.74316
65146,468,1.3565,103.74271
210668,668,1.30758,103.85148
540184,184,1.39209,103.90828
540160,160,1.38717,103.90777
540119,119,1.38461,103.90334
540120,120,1.3857,103.90398
541102,102,1.38215,103.90008
611328,328,1.33712,103.72322
610337,337,1.33818,103.7226
520507,507,1.35519,103.94593
520515,515,1.35714,103.93882
529096,498,1.36286,103.95686
310260,260,1.33223,103.85735
311194,194,1.33112,103.85855
550253,253,1.35367,103.87076
820273,273,1.40271,103.90189
751313,313,1.44411,103.82128
142054,54,1.30165,103.7968
311010,10,1.33717,103.85779
671521,521,1.38708,103.76596
311011,11,1.33665,103.85929
671518,518,1.38667,103.76686
671180,180,1.37871,103.76498
541156,156,1.39166,103.90696
521730,730,1.35727,103.93345
531971,971,1.37802,103.88025
731888,888,1.43811,103.79515
730555,555,1.43228,103.7958
730554,554,1.4321,103.79649
730772,772,1.44723,103.79819
730770,770,1.44646,103.79874
730112,112,1.43833,103.78167
680110,110,1.37821,103.75198
730751,751,1.44509,103.7942
732899,899,1.43657,103.79525
730518,518,1.43438,103.79168
736689,689,1.44358,103.80877
731688,688,1.44283,103.8072
733687,687,1.44181,103.80637
730609,609,1.43598,103.79621
730668,668,1.43902,103.79831
823677,677,1.40553,103.90986
821676,676,1.40483,103.90987
551157,157,1.37128,103.86949
141061,61,1.294,103.81098
141171,171,1.29,103.80373
601057,57,1.32253,103.73723
790472,472,1.3969,103.88171
820663,663,1.39996,103.91681
463029,29,1.32429,103.92429
531566,566,1.38084,103.88855
640268,268,1.34784,103.70775
541103,103,1.38322,103.90066
750505,505,1.45026,103.82253
820292,292,1.40243,103.90506
750504,504,1.45089,103.82368
524496,496,1.36128,103.95056
531838,838,1.36995,103.89183
521494,494,1.3631,103.95218
751330,330,1.44709,103.81727
751335,335,1.44769,103.8155
520475,475,1.36032,103.95313
730212,212,1.44621,103.77308
730218,218,1.44652,103.77339
730214,214,1.44697,103.77171
730216,216,1.44713,103.77217
551141,141,1.36786,103.87445
760441,441,1.4227,103.84558
760429,429,1.42229,103.84915
563316,316,1.36463,103.84768
730749,749,1.44453,103.79447
730764,764,1.44525,103.79681
730738,738,1.44405,103.79749
730766,766,1.44611,103.79712
730726,726,1.44428,103.79968
730727,727,1.44368,103.79984
730539,539,1.42908,103.79226
730582,582,1.43014,103.79584
730577,577,1.43096,103.79654
730538,538,1.42943,103.79215
730666,666,1.43829,103.7974
730611,611,1.43543,103.797
730634,634,1.43627,103.80294
730162,162,1.43303,103.77313
730149,149,1.43576,103.7728
730154,154,1.43469,103.77543
730148,148,1.43576,103.77403
730102,102,1.43608,103.7812
730163,163,1.433,103.77398
730175,175,1.43362,103.77776
730109,109,1.43752,103.78095
730146,146,1.43612,103.77408
730161,161,1.43333,103.77367
820175,175,1.39815,103.90863
730305,305,1.43036,103.7741
641208,208,1.34657,103.71443
731358,358,1.4332,103.78396
731792,792,1.44263,103.80193
731759,759,1.4466,103.79604
731678,678,1.44036,103.80154
760504,504,1.4184,103.84454
530476,476,1.37743,103.90371
730630,630,1.4346,103.8015
65044,446,1.35017,103.73908
681675,675,1.40127,103.74672
681660,660,1.40091,103.74958
681754,754,1.3928,103.74673
681604,604,1.39744,103.74514
121455,455,1.31169,103.76652
142007,7,1.30626,103.79505
521723,723,1.35956,103.93521
751404,404,1.45435,103.81641
731413,413,1.42797,103.77225
750354,354,1.45006,103.81841
571135,135,1.34492,103.85152
641624,624,1.34114,103.69844
611115,115,1.33403,103.72454
730215,215,1.44761,103.77206
310206,206,1.34231,103.84651
650159,159,1.34858,103.74271
340107,107,1.33454,103.87223
342110,110,1.33407,103.87327
341114,114,1.33562,103.87271
342112,112,1.33586,103.8735
341111,111,1.33469,103.87312
342109,109,1.33341,103.87267
341109,109,1.33346,103.87232
342108,108,1.33367,103.87201
752102,102,1.45124,103.83144
750101,101,1.4514,103.83086
753102,102,1.45156,103.83177
680158,158,1.38,103.75696
730655,655,1.43741,103.79826
730656,656,1.43699,103.79912
730552,552,1.43186,103.79531
730549,549,1.43179,103.79448
730622,622,1.43436,103.79862
730177,177,1.43436,103.77809
730108,108,1.43722,103.78158
360003,3,1.33399,103.87989
360004,4,1.33355,103.87907
360002,2,1.33399,103.87896
751508,508,1.45251,103.82052
752510,510,1.45361,103.82088
752508,508,1.45263,103.82091
750513,513,1.45421,103.82014
760143,143,1.431,103.83109
760257,257,1.43457,103.83944
760805,805,1.41743,103.83159
760412,412,1.42553,103.84696
760114,114,1.43413,103.82701
760414,414,1.42453,103.8466
731721,721,1.44476,103.79981
731787,787,1.44455,103.80161
730780,780,1.44834,103.80106
731788,788,1.4442,103.80177
731728,728,1.4432,103.79898
731739,739,1.44452,103.7968
731747,747,1.44332,103.79559
731748,748,1.44491,103.79512
731766,766,1.44573,103.79732
750121,121,1.44745,103.83392
120445,445,1.31336,103.7639
142095,95,1.29609,103.81194
820661,661,1.40236,103.91765
601274,274,1.34156,103.74747
311233,233,1.33824,103.85889
311227,227,1.33904,103.85796
311004,4,1.33927,103.85588
731406,406,1.42952,103.77205
521384,384,1.35449,103.95851
761350,350,1.42604,103.84436
760415,415,1.42444,103.84587
760345,345,1.42848,103.84407
760344,344,1.42903,103.8443
760776,776,1.42256,103.83394
760784,784,1.42186,103.83386
760785,785,1.42141,103.83397
760777,777,1.42201,103.83433
733788,788,1.44387,103.80183
734788,788,1.44392,103.80255
732788,788,1.44371,103.80123
730775,775,1.44852,103.79988
734787,787,1.44512,103.80173
730777,777,1.44786,103.79933
730753,753,1.44581,103.79464
730740,740,1.44452,103.7963
760333,333,1.43166,103.84507
321019,19,1.32761,103.85986
321016,16,1.32813,103.85956
321018,18,1.32783,103.86008
90030,30,1.27299,103.82025
90041,41,1.27147,103.82299
90028,28,1.27395,103.82087
90031,31,1.2724,103.82083
90043,43,1.27038,103.82324
90032,32,1.27313,103.82166
90039,39,1.27175,103.82251
90042,42,1.27092,103.82269
730335,335,1.42973,103.78058
730325,325,1.43079,103.77952
730359,359,1.43406,103.78407
730366,366,1.43374,103.78738
730878,878,1.44543,103.792
730877,877,1.44513,103.79132
730327,327,1.43024,103.78022
730345,345,1.43233,103.78023
730615,615,1.43408,103.79666
730844,844,1.44393,103.79322
730616,616,1.43432,103.79584
730612,612,1.43508,103.79673
730614,614,1.43446,103.79641
730617,617,1.4339,103.79573
730750,750,1.44442,103.79388
730755,755,1.4453,103.79327
730610,610,1.43538,103.79635
65044,445,1.35082,103.73827
760673,673,1.41967,103.84172
760674,674,1.42014,103.8431
760676,676,1.42163,103.84181
671455,455,1.38757,103.77121
311060,60,1.33649,103.85112
510634,634,1.37757,103.94066
510637,637,1.37678,103.94031
510531,531,1.37136,103.9504
510635,635,1.3774,103.94032
510627,627,1.37963,103.94058
824102,102,1.39848,103.90525
823201,201,1.39933,103.90371
550312,312,1.35329,103.8658
550326,326,1.35036,103.869
550333,333,1.3505,103.87044
550246,246,1.35192,103.86966
550325,325,1.35094,103.86868
750366,366,1.44395,103.81666
760712,712,1.42785,103.82778
760733,733,1.42965,103.83089
760389,389,1.42957,103.84802
551232,232,1.35425,103.86854
550231,231,1.35502,103.86837
550232,232,1.35475,103.86873
550234,234,1.3548,103.86953
550233,233,1.35513,103.86914
760130,130,1.43352,103.83133
670469,469,1.38789,103.77329
570441,441,1.35908,103.83175
570449,449,1.35808,103.83079
570453,453,1.35905,103.8299
570445,445,1.35871,103.83172
570452,452,1.35857,103.82975
570402,402,1.36277,103.83276
520167,167,1.34311,103.95855
524167,167,1.34287,103.95921
522168,168,1.34261,103.95877
522167,167,1.34314,103.95964
730876,876,1.4448,103.7906
730541,541,1.42802,103.79305
730545,545,1.42926,103.79359
735689,689,1.44392,103.80867
735690,690,1.44217,103.80804
736688,688,1.44416,103.808
734688,688,1.44342,103.8077
735786,786,1.44708,103.80056
736786,786,1.44625,103.80042
731681,681,1.43953,103.8038
730871,871,1.44386,103.78919
730872,872,1.44409,103.78981
730827,827,1.43987,103.78936
730826,826,1.43922,103.78951
730870,870,1.44337,103.78872
730874,874,1.44292,103.78955
730841,841,1.44351,103.79171
311120,120,1.33983,103.84586
311128,128,1.33822,103.84406
331060,60,1.32276,103.86864
100070,70,1.27632,103.81072
680817,817,1.37754,103.7497
361002,2,1.33449,103.87923
731371,371,1.43286,103.78642
731371,371,1.43286,103.78642
340109,109,1.33423,103.87257
340113,113,1.33525,103.87294
540353,353,1.39316,103.88566
65046,467,1.35713,103.74347
640560,560,1.35378,103.7197
600040,40,1.32135,103.74203
600033,33,1.3203,103.74185
600065,65,1.32197,103.73923
600062,62,1.3215,103.73898
760397,397,1.42789,103.84754
760284,284,1.4397,103.83883
760407,407,1.42591,103.84817
760401,401,1.42703,103.84709
760286,286,1.44004,103.83874
760394,394,1.42887,103.84816
760405,405,1.42684,103.84927
610063,63,1.33206,103.72245
730024,24,1.44151,103.77213
521524,524,1.35835,103.93891
520524,524,1.35851,103.93871
521523,523,1.35938,103.93838
524523,523,1.35936,103.93891
650136,136,1.3509,103.74486
151123,123,1.28413,103.8232
540213,213,1.38598,103.89977
541212,212,1.3864,103.89996
520492,492,1.36301,103.95355
523496,496,1.3608,103.95057
521485,485,1.35984,103.95644
521496,496,1.36113,103.9498
520493,493,1.36256,103.95246
521499,499,1.35898,103.95577
730845,845,1.44275,103.79253
730843,843,1.44315,103.79306
730842,842,1.44344,103.79226
730840,840,1.44381,103.7924
753365,365,1.4434,103.81699
751366,366,1.4438,103.81621
752366,366,1.44392,103.81596
750364,364,1.44426,103.81564
530325,325,1.36759,103.89888
760392,392,1.4287,103.8492
730879,879,1.44493,103.79227
730822,822,1.44191,103.78947
820119,119,1.39545,103.90651
681227,227,1.38053,103.74544
142037,37,1.29827,103.79795
640659,659,1.33723,103.70213
641821,821,1.34652,103.69486
521311,311,1.35282,103.95761
511231,231,1.37413,103.96142
521390,390,1.35591,103.95723
610331,331,1.33859,103.72289
521374,374,1.35641,103.95905
641167,167,1.34687,103.70703
641257,257,1.34599,103.70756
641865,865,1.35024,103.69507
641854,854,1.34775,103.69649
640660,660,1.33532,103.70413
100063,63,1.27483,103.81094
100060,60,1.27608,103.81216
100088,88,1.27737,103.80825
680139,139,1.38023,103.75258
680102,102,1.37708,103.75439
680017,17,1.3792,103.75393
680015,15,1.37913,103.75474
680111,111,1.37788,103.7521
680134,134,1.38027,103.75096
680025,25,1.37799,103.75519
680113,113,1.37805,103.75069
730330,330,1.4298,103.77859
730368,368,1.43294,103.78673
730339,339,1.431,103.7816
730309,309,1.42975,103.77602
730353,353,1.43177,103.78501
730351,351,1.43251,103.78406
542212,212,1.38619,103.90055
543212,212,1.38599,103.90102
541213,213,1.38582,103.90021
310261,261,1.3335,103.85524
163019,19,1.28557,103.82628
650221,221,1.34748,103.75369
760859,859,1.41797,103.83926
760860,860,1.41782,103.83985
760858,858,1.41767,103.83852
760863,863,1.41694,103.83862
760864,864,1.41667,103.83924
760361,361,1.42832,103.84591
760413,413,1.42501,103.84643
760365,365,1.42925,103.84519
532987,987,1.37939,103.87828
650157,157,1.34837,103.74342
650376,376,1.35832,103.74958
650359,359,1.36134,103.75123
760403,403,1.42694,103.84855
760288,288,1.43986,103.83751
760399,399,1.42753,103.84708
760396,396,1.42836,103.84704
760283,283,1.4395,103.83928
760390,390,1.42921,103.8484
760391,391,1.42947,103.84917
760387,387,1.42955,103.84728
760118,118,1.43599,103.82864
760119,119,1.43539,103.82918
760363,363,1.4289,103.84521
731573,573,1.43128,103.79802
734573,573,1.4311,103.79788
732573,573,1.43084,103.79777
670426,426,1.38622,103.76948
670425,425,1.38586,103.7695
670423,423,1.3854,103.76921
121462,462,1.3115,103.76564
521492,492,1.36312,103.95408
571207,207,1.35518,103.8483
760334,334,1.4325,103.84514
610175,175,1.33233,103.72177
540277,277,1.38196,103.89422
200808,808,1.30881,103.86131
520519,519,1.35673,103.94017
760315,315,1.43269,103.84202
760317,317,1.43377,103.84228
540332,332,1.39485,103.89235
820259,259,1.40447,103.89533
820261,261,1.40541,103.89682
540334,334,1.39798,103.88987
273005,5,1.31294,103.78822
272008,8,1.31079,103.78726
272002,2,1.31264,103.78694
272016,16,1.30964,103.78765
730371,371,1.43228,103.78671
730757,757,1.44621,103.7946
542162,162,1.39036,103.90808
550149,149,1.36678,103.87356
641712,712,1.34278,103.69718
650377,377,1.35939,103.75029
65044,442,1.35737,103.73807
730736,736,1.44284,103.79681
730731,731,1.44306,103.79783
730745,745,1.44216,103.79561
731686,686,1.44214,103.80562
732684,684,1.44184,103.80477
732685,685,1.44133,103.80614
734682,682,1.44096,103.80473
734684,684,1.44136,103.80451
752130,130,1.44439,103.83208
542338,338,1.39954,103.88978
541182,182,1.39045,103.90889
640498,498,1.34833,103.72431
640526,526,1.34767,103.71705
65344,449,1.35206,103.7415
65244,449,1.35198,103.74108
730852,852,1.43938,103.79238
730854,854,1.43979,103.79307
530435,435,1.37753,103.8936
530438,438,1.37804,103.89315
530439,439,1.3786,103.89343
530444,444,1.37948,103.89385
530440,440,1.37913,103.89353
530443,443,1.37948,103.8932
530442,442,1.37925,103.89316
550330,330,1.34994,103.86956
550328,328,1.35029,103.86835
670125,125,1.37721,103.77051
670420,420,1.38465,103.76952
670421,421,1.3844,103.77005
670422,422,1.38505,103.76964
670419,419,1.38398,103.76946
120520,520,1.30715,103.75963
120517,517,1.30748,103.76016
120516,516,1.30817,103.76045
120515,515,1.30838,103.75978
730747,747,1.44317,103.79501
540108,108,1.38281,103.89978
540114,114,1.38409,103.90108
540110,110,1.38349,103.90031
540106,106,1.3825,103.90032
181004,4,1.3026,103.85443
181003,3,1.30273,103.85521
180002,2,1.3024,103.85525
200642,642,1.30778,103.8565
272013,13,1.30949,103.78872
162044,44,1.28875,103.82683
151104,104,1.28903,103.82149
730788,788,1.44325,103.80177
730678,678,1.43998,103.80129
730725,725,1.44436,103.79912
730680,680,1.43963,103.80212
730627,627,1.43349,103.80118
730521,521,1.43372,103.79333
730535,535,1.43113,103.79195
730507,507,1.43177,103.79094
730508,508,1.43213,103.79058
730505,505,1.43219,103.79116
730536,536,1.43145,103.7919
730503,503,1.4325,103.79179
730667,667,1.43865,103.79792
730639,639,1.43763,103.80323
671625,625,1.38634,103.76078
751316,316,1.44647,103.82048
570409,409,1.36221,103.83495
571024,24,1.35543,103.83687
520125,125,1.34612,103.95393
760125,125,1.43395,103.83044
760123,123,1.43454,103.83178
760152,152,1.43104,103.83476
760134,134,1.43238,103.83141
760155,155,1.43189,103.83426
760156,156,1.43189,103.83357
760160,160,1.43241,103.83334
760150,150,1.43097,103.83365
760154,154,1.43151,103.83432
730585,585,1.42942,103.7954
730544,544,1.42862,103.79309
730584,584,1.42956,103.79481
730703,703,1.44096,103.79658
670112,112,1.37856,103.76875
670230,230,1.37617,103.77221
670229,229,1.37526,103.77166
670114,114,1.37786,103.76984
670232,232,1.37647,103.7724
670118,118,1.3768,103.76846
670115,115,1.37801,103.76921
670120,120,1.37705,103.76944
670128,128,1.37603,103.76975
822163,163,1.39563,103.91377
820643,643,1.39732,103.91602
820160,160,1.3954,103.91524
820192,192,1.39977,103.90951
820651,651,1.39687,103.91541
522868,868,1.35592,103.93291
540327,327,1.39581,103.88894
541338,338,1.39921,103.88887
550204,204,1.35244,103.8733
550419,419,1.3492,103.87586
550207,207,1.35384,103.87332
550413,413,1.34915,103.87385
550412,412,1.34847,103.87327
550421,421,1.34885,103.87522
550418,418,1.34968,103.87528
550206,206,1.35348,103.87339
520491,491,1.36256,103.95378
522499,499,1.35887,103.95633
521493,493,1.36227,103.95206
520496,496,1.36163,103.94999
520486,486,1.35977,103.95742
524499,499,1.35929,103.95584
520267,267,1.35135,103.94909
520205,205,1.35172,103.95196
730652,652,1.4379,103.79978
730647,647,1.43794,103.80101
730662,662,1.43557,103.79809
730669,669,1.4384,103.79854
730881,881,1.44449,103.79197
730839,839,1.44272,103.79173
761509,509,1.41371,103.83953
762509,509,1.4138,103.84013
763502,502,1.41732,103.84155
760502,502,1.41687,103.84086
762813,813,1.41739,103.83237
761813,813,1.41827,103.8326
790448,448,1.39317,103.87315
310130,130,1.33701,103.84285
523879,879,1.35119,103.92873
530473,473,1.37641,103.9007
560260,260,1.36892,103.8345
760430,430,1.42116,103.84812
760342,342,1.43025,103.84446
520168,168,1.34301,103.95883
540329,329,1.39636,103.88932
820672,672,1.40706,103.91176
670548,548,1.38901,103.7678
671181,181,1.37941,103.76346
730682,682,1.44067,103.80399
733681,681,1.43979,103.80312
731682,682,1.44032,103.80328
733684,684,1.4414,103.804
730882,882,1.44426,103.79093
730823,823,1.44094,103.7895
730866,866,1.44154,103.79276
730856,856,1.4405,103.79329
730859,859,1.43988,103.79396
730869,869,1.44259,103.79399
760264,264,1.43587,103.8385
760263,263,1.43616,103.83911
760262,262,1.43578,103.83917
760260,260,1.43548,103.83928
760261,261,1.43531,103.83861
760259,259,1.43498,103.83896
760258,258,1.43516,103.8398
760637,637,1.42007,103.83913
760636,636,1.4198,103.83931
761636,636,1.41954,103.83967
760635,635,1.41924,103.83898
760634,634,1.41893,103.8391
761633,633,1.41913,103.83982
760633,633,1.41866,103.83984
760142,142,1.43076,103.83048
760398,398,1.42768,103.84652
760386,386,1.42898,103.84647
520263,263,1.35331,103.95114
521253,253,1.35326,103.94811
520264,264,1.3528,103.95115
520203,203,1.35223,103.95244
520236,236,1.35591,103.94745
520252,252,1.35255,103.94906
520819,819,1.3484,103.93681
521896,896,1.3486,103.93255
520889,889,1.34991,103.93105
680104,104,1.37708,103.75287
680114,114,1.37851,103.75071
730338,338,1.43075,103.78116
730343,343,1.43175,103.78066
750512,512,1.45391,103.8203
751510,510,1.45347,103.82032
754507,507,1.45125,103.82296
752501,501,1.45219,103.82137
640697,697,1.3416,103.70809
651412,412,1.36486,103.7465
650293,293,1.34601,103.75536
